run_id	run_group	optimizer	transform	dataset	dgp	n_dims	sigma_sq	num_runs	learning_rate	n_outer_iter	bfgs_maxiter	gn_max_feval	newton_maxiter	shrinkage	tau_lr_multiplier	use_prefit	k_folds	cv_seed	folds_completed	run_outcome	out_corr	out_corr_std	in_corr	overfit_gap	out_rmse	elapsed_mean	ds_n_consumers	ds_n_products	ds_n_segments	ds_noise	ds_missing_rate	ds_gen_dims
combined_optimal_0130	combined_optimal	adam	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6419	0.0574	0.8257	0.1838	0.1263	0.406	50	8	3	0.05	0.0	2
combined_optimal_0131	combined_optimal	adam	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06					0.005	1.0	False	5	42	5	success	0.8201	0.0501	0.9270	0.1069	0.0720	0.401	50	8	3	0.05	0.0	2
combined_optimal_0132	combined_optimal	adam	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06					0.005	1.0	False	5	42	5	success	0.5670	0.1095	0.8129	0.2459	0.1422	0.398	50	8	3	0.05	0.0	2
combined_optimal_0133	combined_optimal	adam	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06					0.05	0.1	False	5	42	5	success	0.7927	0.0530	0.9007	0.1080	0.0768	0.402	50	8	3	0.05	0.0	2
combined_optimal_0134	combined_optimal	adam	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06					0.05	0.1	False	5	42	5	success	0.5537	0.0265	0.6848	0.1311	0.1385	0.408	50	8	3	0.05	0.0	2
combined_optimal_0135	combined_optimal	adam	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06					0.05	0.5	False	5	42	5	success	0.7925	0.0546	0.9031	0.1106	0.0769	0.400	50	8	3	0.05	0.0	2
combined_optimal_0136	combined_optimal	adam	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06					0.05	0.5	False	5	42	5	success	0.5432	0.0487	0.6580	0.1148	0.1395	0.407	50	8	3	0.05	0.0	2
combined_optimal_0137	combined_optimal	adam	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06					0.05	1.0	False	5	42	5	success	0.7922	0.0526	0.9002	0.1080	0.0769	0.406	50	8	3	0.05	0.0	2
combined_optimal_0138	combined_optimal	adam	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06					0.05	1.0	False	5	42	5	success	0.5761	0.0371	0.6754	0.0993	0.1337	0.401	50	8	3	0.05	0.0	2
bfgs_combined_0139	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.6904	0.0608	0.9159	0.2255	0.0969	0.013	50	8	3	0.05	0.0	2
bfgs_combined_0140	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.6276	0.0554	0.8662	0.2386	0.1723	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0141	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.7191	0.0563	0.9199	0.2008	0.0886	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0142	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.6303	0.0506	0.8965	0.2662	0.1475	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0143	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.7328	0.0613	0.9146	0.1817	0.0861	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0144	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.6429	0.0690	0.8924	0.2495	0.1352	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0145	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	0.8	1	0.06					0.0	0.5	False	5	42	5	success	0.6477	0.0958	0.8897	0.2420	0.1031	0.011	50	8	3	0.05	0.0	2
bfgs_combined_0146	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	0.8	1	0.06					0.0	0.5	False	5	42	5	success	0.5600	0.1096	0.8384	0.2783	0.2157	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0147	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	0.8	1	0.06					0.001	0.5	False	5	42	5	success	0.7381	0.0663	0.9283	0.1902	0.0854	0.011	50	8	3	0.05	0.0	2
bfgs_combined_0148	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	0.8	1	0.06					0.001	0.5	False	5	42	5	success	0.6399	0.0628	0.8941	0.2542	0.1418	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0149	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	0.8	1	0.06					0.005	0.5	False	5	42	5	success	0.7519	0.0676	0.9174	0.1655	0.0827	0.011	50	8	3	0.05	0.0	2
bfgs_combined_0150	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	0.8	1	0.06					0.005	0.5	False	5	42	5	success	0.6825	0.0564	0.9122	0.2298	0.1215	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0151	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06					0.0	0.5	False	5	42	5	success	0.6297	0.1256	0.8781	0.2484	0.1077	0.011	50	8	3	0.05	0.0	2
bfgs_combined_0152	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06					0.0	0.5	False	5	42	5	success	0.5999	0.0737	0.8445	0.2446	0.1851	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0153	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06					0.001	0.5	False	5	42	5	success	0.7575	0.0520	0.9312	0.1738	0.0822	0.011	50	8	3	0.05	0.0	2
bfgs_combined_0154	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06					0.001	0.5	False	5	42	5	success	0.6463	0.0683	0.8972	0.2509	0.1391	0.012	50	8	3	0.05	0.0	2
bfgs_combined_0155	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7614	0.0595	0.9102	0.1488	0.0814	0.011	50	8	3	0.05	0.0	2
bfgs_combined_0156	bfgs_combined	bfgs	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6909	0.0586	0.9128	0.2219	0.1182	0.012	50	8	3	0.05	0.0	2
dims_x_shrink_0157	dims_x_shrink	adam	per_consumer_bias	medium_low_noise	probabilistic	2	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.6181	0.1102	0.9701	0.3521	0.1227	0.401	50	8	3	0.05	0.0	2
dims_x_shrink_0158	dims_x_shrink	adam	per_consumer_bias	large_3d	ennis	2	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.7395	0.0640	0.9006	0.1611	0.0977	0.508	80	12	4	0.05	0.05	3
dims_x_shrink_0159	dims_x_shrink	adam	per_consumer_bias	medium_low_noise	probabilistic	2	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.7711	0.1266	0.9290	0.1579	0.0789	0.408	50	8	3	0.05	0.0	2
dims_x_shrink_0160	dims_x_shrink	adam	per_consumer_bias	large_3d	ennis	2	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.7795	0.0377	0.8929	0.1134	0.0847	0.417	80	12	4	0.05	0.05	3
dims_x_shrink_0161	dims_x_shrink	adam	per_consumer_bias	medium_low_noise	probabilistic	2	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.8076	0.0478	0.9237	0.1161	0.0755	0.410	50	8	3	0.05	0.0	2
dims_x_shrink_0162	dims_x_shrink	adam	per_consumer_bias	large_3d	ennis	2	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.7302	0.0404	0.8261	0.0959	0.0927	0.430	80	12	4	0.05	0.05	3
dims_x_shrink_0163	dims_x_shrink	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.5652	0.0726	0.9907	0.4255	0.1346	0.575	50	8	3	0.05	0.0	2
dims_x_shrink_0164	dims_x_shrink	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.6875	0.0486	0.8627	0.1753	0.1123	0.784	80	12	4	0.05	0.05	3
dims_x_shrink_0165	dims_x_shrink	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.7977	0.0640	0.9641	0.1664	0.0754	0.581	50	8	3	0.05	0.0	2
dims_x_shrink_0166	dims_x_shrink	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.6345	0.0545	0.6845	0.0500	0.1109	0.337	80	12	4	0.05	0.05	3
dims_x_shrink_0167	dims_x_shrink	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.7780	0.0731	0.9271	0.1491	0.0785	0.574	50	8	3	0.05	0.0	2
dims_x_shrink_0168	dims_x_shrink	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.5579	0.0863	0.5871	0.0292	0.1220	0.165	80	12	4	0.05	0.05	3
shrink_3D_0001	shrink_3D	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.5652	0.0726	0.9907	0.4255	0.1346	0.581	50	8	3	0.05	0.0	2
shrink_3D_0002	shrink_3D	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.7889	0.0339	0.9804	0.1915	0.0787	0.571	50	8	3	0.05	0.0	2
shrink_3D_0003	shrink_3D	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.7977	0.0640	0.9641	0.1664	0.0754	0.573	50	8	3	0.05	0.0	2
shrink_3D_0004	shrink_3D	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.7911	0.0633	0.9509	0.1599	0.0763	0.577	50	8	3	0.05	0.0	2
shrink_3D_0005	shrink_3D	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.7780	0.0731	0.9271	0.1491	0.0785	0.571	50	8	3	0.05	0.0	2
shrink_3D_0006	shrink_3D	adam	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.7787	0.0713	0.9229	0.1442	0.0785	0.570	50	8	3	0.05	0.0	2
shrink_3D_0007	shrink_3D	adam	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.5713	0.0943	0.8986	0.3273	0.1567	0.578	50	8	3	0.05	0.0	2
shrink_3D_0008	shrink_3D	adam	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.5195	0.1661	0.7845	0.2650	0.1534	0.568	50	8	3	0.05	0.0	2
shrink_3D_0009	shrink_3D	adam	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.5551	0.1544	0.7706	0.2155	0.1424	0.568	50	8	3	0.05	0.0	2
shrink_3D_0010	shrink_3D	adam	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.5043	0.1333	0.7630	0.2587	0.1479	0.584	50	8	3	0.05	0.0	2
shrink_3D_0011	shrink_3D	adam	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.4254	0.1075	0.6050	0.1795	0.1600	0.469	50	8	3	0.05	0.0	2
shrink_3D_0012	shrink_3D	adam	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.4407	0.1221	0.5659	0.1252	0.1569	0.440	50	8	3	0.05	0.0	2
shrink_3D_0013	shrink_3D	adam	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.2503	0.0730	0.9349	0.6846	0.0995	0.764	80	12	4	0.05	0.05	3
shrink_3D_0014	shrink_3D	adam	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.2843	0.0529	0.9060	0.6217	0.0653	0.770	80	12	4	0.05	0.05	3
shrink_3D_0015	shrink_3D	adam	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.2887	0.0567	0.8927	0.6040	0.0640	0.779	80	12	4	0.05	0.05	3
shrink_3D_0016	shrink_3D	adam	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.2951	0.0650	0.8910	0.5958	0.0636	0.756	80	12	4	0.05	0.05	3
shrink_3D_0017	shrink_3D	adam	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.3065	0.0560	0.8864	0.5800	0.0636	0.762	80	12	4	0.05	0.05	3
shrink_3D_0018	shrink_3D	adam	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.2588	0.0433	0.8856	0.6268	0.0656	0.757	80	12	4	0.05	0.05	3
shrink_3D_0019	shrink_3D	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.6875	0.0486	0.8627	0.1753	0.1123	0.756	80	12	4	0.05	0.05	3
shrink_3D_0020	shrink_3D	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.6396	0.0740	0.7627	0.1231	0.1110	0.375	80	12	4	0.05	0.05	3
shrink_3D_0021	shrink_3D	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.6345	0.0545	0.6845	0.0500	0.1109	0.324	80	12	4	0.05	0.05	3
shrink_3D_0022	shrink_3D	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.5873	0.0898	0.6081	0.0208	0.1180	0.179	80	12	4	0.05	0.05	3
shrink_3D_0023	shrink_3D	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.5579	0.0863	0.5871	0.0292	0.1220	0.164	80	12	4	0.05	0.05	3
shrink_3D_0024	shrink_3D	adam	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.5361	0.0787	0.5548	0.0186	0.1250	0.128	80	12	4	0.05	0.05	3
shrink_3D_0025	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.5705	0.1104	0.9578	0.3872	0.1360	0.014	50	8	3	0.05	0.0	2
shrink_3D_0026	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.7594	0.0897	0.9710	0.2116	0.0818	0.013	50	8	3	0.05	0.0	2
shrink_3D_0027	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.8124	0.0398	0.9588	0.1464	0.0737	0.013	50	8	3	0.05	0.0	2
shrink_3D_0028	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.7904	0.0636	0.9449	0.1545	0.0765	0.013	50	8	3	0.05	0.0	2
shrink_3D_0029	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.7815	0.0641	0.9227	0.1412	0.0783	0.013	50	8	3	0.05	0.0	2
shrink_3D_0030	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.7728	0.0732	0.9175	0.1447	0.0795	0.013	50	8	3	0.05	0.0	2
shrink_3D_0031	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.4808	0.0979	0.8586	0.3778	0.2520	0.013	50	8	3	0.05	0.0	2
shrink_3D_0032	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.5580	0.1163	0.9021	0.3441	0.1731	0.013	50	8	3	0.05	0.0	2
shrink_3D_0033	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.6698	0.0663	0.9249	0.2551	0.1311	0.013	50	8	3	0.05	0.0	2
shrink_3D_0034	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.6730	0.0515	0.9048	0.2318	0.1229	0.013	50	8	3	0.05	0.0	2
shrink_3D_0035	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.5529	0.0363	0.7213	0.1683	0.1408	0.013	50	8	3	0.05	0.0	2
shrink_3D_0036	shrink_3D	bfgs	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.5577	0.0195	0.7042	0.1466	0.1397	0.012	50	8	3	0.05	0.0	2
shrink_3D_0037	shrink_3D	bfgs	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.3042	0.0621	0.8896	0.5854	0.0785	0.019	80	12	4	0.05	0.05	3
shrink_3D_0038	shrink_3D	bfgs	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.3521	0.0443	0.8666	0.5145	0.0606	0.019	80	12	4	0.05	0.05	3
shrink_3D_0039	shrink_3D	bfgs	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.3105	0.1115	0.8413	0.5308	0.0609	0.019	80	12	4	0.05	0.05	3
shrink_3D_0040	shrink_3D	bfgs	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.3088	0.0929	0.8321	0.5233	0.0606	0.019	80	12	4	0.05	0.05	3
shrink_3D_0041	shrink_3D	bfgs	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.2651	0.0811	0.8085	0.5433	0.0620	0.020	80	12	4	0.05	0.05	3
shrink_3D_0042	shrink_3D	bfgs	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.2621	0.0824	0.7974	0.5354	0.0622	0.020	80	12	4	0.05	0.05	3
shrink_3D_0043	shrink_3D	bfgs	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.4728	0.0681	0.8313	0.3586	0.1973	0.020	80	12	4	0.05	0.05	3
shrink_3D_0044	shrink_3D	bfgs	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.6089	0.0421	0.8949	0.2860	0.1258	0.019	80	12	4	0.05	0.05	3
shrink_3D_0045	shrink_3D	bfgs	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.7563	0.0488	0.9156	0.1593	0.0885	0.019	80	12	4	0.05	0.05	3
shrink_3D_0046	shrink_3D	bfgs	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.7526	0.0439	0.8516	0.0990	0.0886	0.019	80	12	4	0.05	0.05	3
shrink_3D_0047	shrink_3D	bfgs	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.7179	0.0562	0.7908	0.0729	0.0943	0.026	80	12	4	0.05	0.05	3
shrink_3D_0048	shrink_3D	bfgs	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.7082	0.0572	0.7817	0.0735	0.0958	0.017	80	12	4	0.05	0.05	3
shrink_3D_0049	shrink_3D	newton	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.6499	0.0633	0.9592	0.3093	0.1158	0.088	50	8	3	0.05	0.0	2
shrink_3D_0050	shrink_3D	newton	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.8028	0.0406	0.9695	0.1667	0.0764	0.076	50	8	3	0.05	0.0	2
shrink_3D_0051	shrink_3D	newton	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.8120	0.0408	0.9566	0.1446	0.0740	0.077	50	8	3	0.05	0.0	2
shrink_3D_0052	shrink_3D	newton	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.8036	0.0484	0.9459	0.1424	0.0749	0.081	50	8	3	0.05	0.0	2
shrink_3D_0053	shrink_3D	newton	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.7833	0.0622	0.9236	0.1403	0.0780	0.085	50	8	3	0.05	0.0	2
shrink_3D_0054	shrink_3D	newton	per_consumer_bias	medium_low_noise	probabilistic	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.7791	0.0649	0.9193	0.1402	0.0787	0.088	50	8	3	0.05	0.0	2
shrink_3D_0055	shrink_3D	newton	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.4763	0.1293	0.8400	0.3636	0.2842	0.126	50	8	3	0.05	0.0	2
shrink_3D_0056	shrink_3D	newton	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.5598	0.1109	0.9019	0.3421	0.1726	0.113	50	8	3	0.05	0.0	2
shrink_3D_0057	shrink_3D	newton	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.6757	0.0761	0.9288	0.2531	0.1304	0.098	50	8	3	0.05	0.0	2
shrink_3D_0058	shrink_3D	newton	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.6715	0.0669	0.9056	0.2342	0.1232	0.092	50	8	3	0.05	0.0	2
shrink_3D_0059	shrink_3D	newton	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.5620	0.0343	0.7346	0.1726	0.1370	0.089	50	8	3	0.05	0.0	2
shrink_3D_0060	shrink_3D	newton	per_consumer_bias	medium_low_noise	ennis	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.5568	0.0202	0.7119	0.1551	0.1383	0.089	50	8	3	0.05	0.0	2
shrink_3D_0061	shrink_3D	newton	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.3245	0.0899	0.8853	0.5608	0.0621	0.091	80	12	4	0.05	0.05	3
shrink_3D_0062	shrink_3D	newton	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.2510	0.0810	0.8307	0.5797	0.0632	0.087	80	12	4	0.05	0.05	3
shrink_3D_0063	shrink_3D	newton	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.2745	0.0689	0.8231	0.5486	0.0619	0.100	80	12	4	0.05	0.05	3
shrink_3D_0064	shrink_3D	newton	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.2762	0.0685	0.8168	0.5405	0.0615	0.094	80	12	4	0.05	0.05	3
shrink_3D_0065	shrink_3D	newton	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.2754	0.0702	0.8111	0.5357	0.0614	0.107	80	12	4	0.05	0.05	3
shrink_3D_0066	shrink_3D	newton	per_consumer_bias	large_3d	probabilistic	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.2753	0.0703	0.8104	0.5351	0.0614	0.114	80	12	4	0.05	0.05	3
shrink_3D_0067	shrink_3D	newton	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.0	0.5	False	5	42	5	success	0.4760	0.0802	0.8416	0.3656	0.2007	0.155	80	12	4	0.05	0.05	3
shrink_3D_0068	shrink_3D	newton	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.001	0.5	False	5	42	5	success	0.6336	0.0684	0.8966	0.2630	0.1214	0.137	80	12	4	0.05	0.05	3
shrink_3D_0069	shrink_3D	newton	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.005	0.5	False	5	42	5	success	0.7688	0.0353	0.9127	0.1439	0.0870	0.129	80	12	4	0.05	0.05	3
shrink_3D_0070	shrink_3D	newton	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.01	0.5	False	5	42	5	success	0.7530	0.0447	0.8559	0.1029	0.0888	0.121	80	12	4	0.05	0.05	3
shrink_3D_0071	shrink_3D	newton	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.05	0.5	False	5	42	5	success	0.7176	0.0551	0.7905	0.0729	0.0944	0.129	80	12	4	0.05	0.05	3
shrink_3D_0072	shrink_3D	newton	per_consumer_bias	large_3d	ennis	3	0.5	1	0.06					0.1	0.5	False	5	42	5	success	0.7083	0.0568	0.7816	0.0733	0.0958	0.132	80	12	4	0.05	0.05	3
pareto_tuned_0073	pareto_tuned	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8126	0.0569	0.9295	0.1168	0.0729	0.013	50	8	3	0.05	0.0	2
pareto_tuned_0074	pareto_tuned	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6530	0.0956	0.8685	0.2154	0.1274	0.011	50	8	3	0.05	0.0	2
pareto_tuned_0075	pareto_tuned	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3435	0.0777	0.7957	0.4522	0.0557	0.019	80	12	4	0.05	0.05	3
pareto_tuned_0076	pareto_tuned	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7492	0.0506	0.8255	0.0764	0.0896	0.014	80	12	4	0.05	0.05	3
pareto_tuned_0077	pareto_tuned	bfgs	per_consumer_bias	large_4d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.1300	0.0388	0.7904	0.6604	0.0398	0.019	80	12	4	0.05	0.05	4
pareto_tuned_0078	pareto_tuned	bfgs	per_consumer_bias	large_4d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8003	0.0200	0.8442	0.0439	0.0749	0.013	80	12	4	0.05	0.05	4
